,maximum,mean,mean+sigma,mean-sigma,minimum,time
188,1171.83967938,448.014688348,657.357019114,238.672357582,47.2897223953,5264000000.0
189,1177.35574281,450.123575324,660.451318681,239.795831967,47.512323757,5292000000.0
190,1167.50291601,446.356668291,654.924261549,237.789075033,47.1147118203,5320000000.0
191,1008.50920675,385.570608258,565.734901766,205.406314749,40.6985027557,5348000000.0
192,907.164123007,346.824620296,508.8842051,184.765035492,36.6087104736,5376000000.0
193,854.563140707,326.714350003,479.377075809,174.051624197,34.4859919018,5404000000.0
194,826.184045586,315.864528411,463.45749423,168.271562592,33.3407503182,5432000000.0
195,770.872434528,294.717937605,432.429806393,157.006068817,31.1086440172,5460000000.0
196,709.62409859,271.301633635,398.071844083,144.531423187,28.6369605142,5488000000.0
197,691.599395584,264.410476216,387.960678497,140.860273936,27.9095715919,5516000000.0
198,624.92254425,238.918756405,350.5575277,127.279985109,25.218819738,5544000000.0
199,602.287489962,230.264981515,337.860132249,122.66983078,24.3053795699,5572000000.0
200,594.300469542,227.21140471,333.379720784,121.043088635,23.9830624603,5600000000.0
201,601.131735634,229.823116536,337.211798494,122.434434578,24.2587389737,5628000000.0
202,614.524765512,234.94350477,344.724773479,125.162236062,24.7992162046,5656000000.0
203,603.346622928,230.669906467,338.454265134,122.885547799,24.3481210002,5684000000.0
204,592.972327517,226.703632917,332.634684157,120.772581676,23.9294651391,5712000000.0
205,597.745790467,228.528610815,335.312413398,121.744808232,24.1220987747,5740000000.0
206,591.810648435,226.259502801,331.983026842,120.53597876,23.8825854488,5768000000.0
207,598.935382359,228.983412483,335.979728726,121.98709624,24.1701048897,5796000000.0
208,590.394569118,225.718111052,331.188660774,120.24756133,23.8254394083,5824000000.0
209,590.13333794,225.61823783,331.042120124,120.194355535,23.8148973946,5852000000.0
210,627.133323999,239.763975949,351.797690166,127.730261733,25.3080360041,5880000000.0
211,635.148814022,242.828437179,356.294071984,129.362802374,25.6315020078,5908000000.0
212,626.971278649,239.702023194,351.706788953,127.697257436,25.3014966457,5936000000.0
213,647.805881791,247.6674543,363.394200513,131.940708087,26.1422794048,5964000000.0
214,668.090793638,255.422728865,374.773256385,136.072201345,26.9608793096,5992000000.0
215,675.888616098,258.403972,379.147535067,137.660408932,27.2755613142,6020000000.0
216,699.128002553,267.288793587,392.183937635,142.393649538,28.213389375,6048000000.0
217,729.200341427,278.785971712,409.053363878,148.518579546,29.4269620012,6076000000.0
218,712.28950255,272.320663921,399.567033256,145.074294586,28.7445231915,6104000000.0
219,675.398553338,258.216612484,378.872628695,137.560596273,27.2557847763,6132000000.0
220,643.504239091,246.022861488,360.981144297,131.064578679,25.9686861286,6160000000.0
221,661.399950405,252.864703139,371.019950502,134.709455777,26.6908695765,6188000000.0
222,704.016255253,269.157657603,394.926059514,143.389255692,28.410655364,6216000000.0
223,737.598946075,281.996904326,413.764658276,150.229150375,29.7658886388,6244000000.0
224,745.286505455,284.935991967,418.077083607,151.794900327,30.0761209644,6272000000.0
225,767.357028986,293.373936931,430.457799002,156.29007486,30.9667794301,6300000000.0
226,767.995254617,293.617941689,430.81581905,156.420064328,30.9925350974,6328000000.0
227,772.731858785,295.428827835,433.472871932,157.384783738,31.1836812927,6356000000.0
228,760.775902251,290.857857731,426.766039857,154.949675605,30.7011973186,6384000000.0
229,738.428836348,282.314185809,414.230194821,150.398176797,29.7993789543,6412000000.0
230,742.660329274,283.931959143,416.60389971,151.260018575,29.9701413285,6440000000.0
231,763.672444756,291.965256304,428.390888871,155.539623736,30.8180876181,6468000000.0
232,768.363989725,293.758915533,431.022665273,156.495165794,31.0074154443,6496000000.0
233,766.616693069,293.090893636,430.042499009,156.139288263,30.9369030907,6524000000.0
234,796.826790668,304.640739318,446.989202602,162.292276033,32.1560349857,6552000000.0
235,828.25034364,316.654510091,464.616608018,168.692412164,33.4241360092,6580000000.0
236,881.333770209,336.949227218,494.39437,179.504084435,35.5663236739,6608000000.0
237,902.920920647,345.202370242,506.503931668,183.900808816,36.4374755639,6636000000.0
238,862.337271079,329.686535241,483.738064141,175.635006341,34.7997178095,6664000000.0
239,866.543748413,331.294744679,486.097736244,176.491753113,34.9694706766,6692000000.0
240,854.271623758,326.602898004,479.213546006,173.992250002,34.4742277024,6720000000.0
241,843.471715712,322.473905342,473.155212699,171.792597985,34.0383961955,6748000000.0
242,867.120877462,331.515391151,486.421483458,176.609298843,34.9927607845,6776000000.0
243,869.233247077,332.32298679,487.606441621,177.039531959,35.0780056985,6804000000.0
244,847.733055019,324.103089466,475.545660261,172.660518671,34.2103630237,6832000000.0
245,839.879084551,321.100379971,471.139884705,171.060875238,33.8934151598,6860000000.0
246,841.663964333,321.782770552,472.141133659,171.424407445,33.9654441847,6888000000.0
247,849.541064634,324.794322984,476.559884162,173.028761806,34.2833254555,6916000000.0
248,885.132015171,338.40136232,496.525039434,180.277685206,35.7196022776,6944000000.0
249,918.726405893,351.245082118,515.370201389,187.119962846,37.0753077032,6972000000.0
250,886.882756696,339.070701251,497.507138137,180.634264365,35.7902536493,7000000000.0
251,891.104070585,340.684582962,499.875132978,181.494032946,35.9606052473,7028000000.0
252,889.343503262,340.011487457,498.887522379,181.135452535,35.8895573544,7056000000.0
253,930.515214807,355.752148779,521.983270074,189.521027485,37.5510464163,7084000000.0
254,960.158144191,367.085156189,538.611814097,195.558498281,38.747290174,7112000000.0
255,920.168397916,351.796380745,516.17910349,187.413658,37.1334994539,7140000000.0
256,889.336062113,340.008642577,498.883348181,181.133936973,35.889257066,7168000000.0
257,859.277421045,328.51670136,482.02160588,175.011796841,34.6762372164,7196000000.0
258,866.283358392,331.195193045,485.951667451,176.43871864,34.958962608,7224000000.0
259,838.838803853,320.70266257,470.556327218,170.848997921,33.851434515,7252000000.0
260,840.731551811,321.42629303,471.618086072,171.234499987,33.9278165722,7280000000.0
261,874.534968664,334.349927152,490.580503653,178.119350651,35.2919572709,7308000000.0
262,903.763962197,345.524679688,506.976845575,184.072513801,36.4714966008,7336000000.0
263,877.553358233,335.503909976,492.273704186,178.734115766,35.4137647223,7364000000.0
264,833.994216405,318.850492538,467.838699867,169.86228521,33.6559306423,7392000000.0
265,812.578506486,310.662894205,455.82530974,165.500478671,32.7916972537,7420000000.0
266,807.790810582,308.832474801,453.139596358,164.525353243,32.5984892456,7448000000.0
267,813.005026517,310.825960231,456.064571083,165.587349378,32.8089095176,7476000000.0
268,783.92707754,299.708954656,439.752959352,159.664949959,31.6354656079,7504000000.0
269,787.567176594,301.100627827,441.79491501,160.406340645,31.7823622157,7532000000.0
270,778.516306195,297.640322674,436.717724597,158.562920752,31.4171133202,7560000000.0
271,799.353530595,305.606755933,448.406606582,162.806905284,32.2580018604,7588000000.0
272,792.856423377,303.122798855,444.761979157,161.483618554,31.995810366,7616000000.0
273,807.082379471,308.561629267,452.742193734,164.3810648,32.5699004283,7644000000.0
274,860.640100183,329.037677293,482.786016501,175.289338085,34.7312282866,7672000000.0
275,923.464533164,353.056550572,518.028108673,188.084992471,37.2665153635,7700000000.0
276,939.767051387,359.289286798,527.17319479,191.405378806,37.9244053247,7728000000.0
277,920.459264584,351.90758413,516.34226851,187.47289975,37.1452374111,7756000000.0
278,896.402653463,342.710323342,502.847434316,182.573212368,36.1744301568,7784000000.0
279,867.011013929,331.473388411,486.359854239,176.586922584,34.9883272292,7812000000.0
280,840.108790893,321.188200701,471.268741134,171.107660268,33.9026849852,7840000000.0
281,834.467188426,319.031317967,468.104018991,169.958616943,33.6750174815,7868000000.0
282,822.31320962,314.384640505,461.286104033,167.483176977,33.1845422963,7896000000.0
283,811.637517299,310.303137675,455.297450974,165.308824376,32.7537235289,7924000000.0
284,820.379532956,313.645362289,460.201385748,167.08933883,33.1065085565,7952000000.0
285,831.031589063,317.717828584,466.1767798,169.258877367,33.5363734818,7980000000.0
286,805.271721304,307.869383161,451.726484097,164.012282225,32.4968311138,8008000000.0
287,764.385078559,292.237708599,428.790649043,155.684768156,30.8468460355,8036000000.0
288,728.274235714,278.431905393,408.533854169,148.329956616,29.3895889007,8064000000.0
289,690.710269233,264.07054775,387.461912788,140.679182711,27.8736907978,8092000000.0
290,652.922331825,249.623562126,366.264332326,132.982791927,26.3487543228,8120000000.0
291,653.396878625,249.80498962,366.530534841,133.0794444,26.3679047124,8148000000.0
292,654.104900863,250.075678835,366.927708102,133.223649567,26.3964770297,8176000000.0
293,696.763378091,266.384756533,390.857474199,141.912038866,28.1179646883,8204000000.0
294,702.966234707,268.756216488,394.337038347,143.175394629,28.3682816664,8232000000.0
295,664.037072403,253.87292074,372.499274582,135.246566899,26.7972909321,8260000000.0
296,653.326537236,249.778096884,366.491076025,133.065117743,26.3650660777,8288000000.0
297,621.025848724,237.42898194,348.371631284,126.486332595,25.0615681507,8316000000.0
298,610.945070966,233.574925293,342.716702428,124.433148157,24.6547572276,8344000000.0
299,622.846947189,238.125219553,349.393197527,126.857241578,25.1350587846,8372000000.0
300,616.862086634,235.837103282,346.035920791,125.638285774,24.893539062,8400000000.0
301,616.501485283,235.699239115,345.833637293,125.564840937,24.8789869539,8428000000.0
302,612.925373465,234.332029377,343.827576015,124.836482738,24.7346725582,8456000000.0
303,623.50688711,238.377526061,349.763398457,126.991653665,25.1616907345,8484000000.0
304,597.469330151,228.422915229,335.157329787,121.68850067,24.1109421875,8512000000.0
305,594.399595583,227.249302319,333.435326683,121.063277955,23.9870627028,8540000000.0
306,583.785493864,223.191346647,327.481223584,118.90146971,23.5587294312,8568000000.0
307,568.354834574,217.291937253,318.825216818,115.758657688,22.9360234356,8596000000.0
308,552.509562128,211.234014039,309.936628007,112.531400071,22.2965856794,8624000000.0
309,515.703774934,197.162521522,289.289996064,105.03504698,20.811283987,8652000000.0
310,506.438730257,193.620333818,284.092662113,103.148005523,20.4373920644,8680000000.0
311,517.585562024,197.881961452,290.345606293,105.418316611,20.8872237172,8708000000.0
312,495.11861008,189.292455012,277.742509796,100.842400227,19.9805673382,8736000000.0
313,480.482769103,183.696918481,269.532365553,97.8614714085,19.3899363252,8764000000.0
314,503.477392963,192.488163071,282.431465714,102.544860429,20.3178869639,8792000000.0
315,504.674073397,192.945674812,283.102757441,102.788592183,20.3661791378,8820000000.0
316,496.542642881,189.836887516,278.541337463,101.132437569,20.0380343424,8848000000.0
317,492.235107664,188.190041892,276.124975771,100.255108013,19.8642032731,8876000000.0
318,495.784389964,189.546994239,278.115986721,100.978001758,20.0074349605,8904000000.0
319,506.135173093,193.504278636,283.922378212,103.086179059,20.4251419808,8932000000.0
320,503.369757741,192.447012254,282.371086491,102.522938017,20.3135433324,8960000000.0
321,493.932897938,188.839136639,277.077370858,100.600902421,19.932717791,8988000000.0
322,504.734915727,192.968935893,283.13688765,102.800984136,20.3686344369,9016000000.0
323,497.908824472,190.359202497,279.307712824,101.410692169,20.0931667546,9044000000.0
324,507.594626111,194.062252905,284.741075259,103.383430551,20.4840383719,9072000000.0
325,515.363872027,197.03257073,289.099323598,104.965817862,20.7975671669,9100000000.0
326,506.45541857,193.626714051,284.102023616,103.151404486,20.4380655231,9128000000.0
327,530.303295345,202.744172069,297.479765865,108.008578273,21.4004492794,9156000000.0
328,519.262108237,198.522934225,291.286084278,105.759784172,20.9548809287,9184000000.0
329,509.211132743,194.680271502,285.647873347,103.712669657,20.5492726793,9212000000.0
330,513.555541799,196.341214636,288.084919846,104.597509427,20.7245917966,9240000000.0
331,488.568675269,186.788301026,274.068248121,99.5083539317,19.7162439803,9268000000.0
332,467.504000689,178.734909608,262.251775327,95.2180438899,18.8661766624,9296000000.0
333,479.434809257,183.296265207,268.944500359,97.6480300553,19.3476457875,9324000000.0
334,481.378901957,184.039525655,270.035061641,98.04398967,19.4260998676,9352000000.0
335,483.656924634,184.910453341,271.312944804,98.5079618776,19.5180297296,9380000000.0
336,478.991892505,183.12693043,268.696041085,97.5578197753,19.329771832,9408000000.0
337,491.031947657,187.730052898,275.450049252,100.010056544,19.8156496153,9436000000.0
338,499.205352025,190.854887528,280.035014948,101.674760107,20.1454882702,9464000000.0
339,494.239211047,188.956245468,277.249200739,100.663290197,19.9450790911,9492000000.0
340,507.002676707,193.835940353,284.409014396,103.262866311,20.4601501869,9520000000.0
341,490.261555608,187.43551862,275.017888924,99.8531483168,19.7845603573,9548000000.0
342,448.929606852,171.633595826,251.832254313,91.4349373391,18.1166049048,9576000000.0
343,444.663034491,170.002411015,249.438871209,90.5659508198,17.9444268961,9604000000.0
